ART_ID,CODE,CONTEXT,COUNTRY,CONDITION,ARTEFACT,SUB_CATEGORY,LONGITUDE,LATITUDE,RECOVERY_METHOD,CLASSIFICATION,BP_ASSOCIATION,TP_ASSOCIATION,ABS_DATE_METHOD,ABS_DATE_1,ABS_DATE_STD_1,ABS_DATE_ID_1,ABS_DATE_2,ABS_DATE_STD_2,ABS_DATE_ID_2,ABS_DATE_3,ABS_DATE_STD_3,ABS_DATE_ID_3,ABS_DATE_4,ABS_DATE_STD_4,ABS_DATE_ID_4,ABS_DATE_5,ABS_DATE_STD_5,ABS_DATE_ID_5,RELAT_DATE_METHOD,RELAT_DATE_CHRONO,RAW_MAT,DORS_BLADE_PROF,BLADE_DET,BLADE_CURV,DORSAL_PATTERN,BULB_MORPH,CONUS_FORM,BUTT_MORPH,BUTT_PREP_1,BUTT_PREP_2,CORE_MORPH,PLAT_REJUV,CORE_METHOD,CORE_DIRECTIONALITY,CORE_TABLET_REJUV,CORE_FLAKE_REJUV,CORE_FRONT_REJUV,CORE_DIST_REJUV,CORE_SIDE_REJUV,TANG_ORIENTATION,WEIGHT,LENGTH,WIDTH,ELONGATION,THICKNESS,PLAT_DEPTH,CORE_LENGTH,CORE_WIDTH,CORE_BREADTH,CORE_ELONGATION,TCSA,TCSP,BURINATION,REFERENCES
S_32_4_USI,SEGE,Segebro,Sweden,Complete,Blade,,12.976,55.234,Excavation,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,ST,UNI,PBF,RCVF,LTB,PLA,DT,,,,,,,,,,,31.36,71.29,41.35,1.724062878,4.92,11.37,,,,,,,,Salomonsson (1964)
S_32_6_US,SEGE,Segebro,Sweden,Complete,Blade,,12.976,55.234,Excavation,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,CBTHF,FE,EV,CONPE,BF,RCB,LTB,PLA,NCU,,,,,,,,,,,67.96,84.78,28.67,2.957098012,5.62,9.85,,,,,,,,Salomonsson (1964)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Tanged Point,Bromme Point,53.349,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,20.12,57.28,27.14,2.110537951,4.86,,,,,,65.95,41.55,Y,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FURO,CUNI,N,N,N,Y,N,,46.43,,,,,,33.24,17.18,22.45,1.934807916,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FURO,CBI,Y,N,N,Y,N,,43.29,,,,,,33.91,17.95,16.71,1.88913649,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SF,FURO,CBI,N,Y,N,N,N,,124.54,,,,,,34.56,32.44,32.19,1.065351418,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SF,FURO,CBI,N,Y,N,N,N,,107.22,,,,,,33.72,24.68,28.44,1.366288493,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Core,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SF,FURO,CBI,N,N,N,Y,N,,78.42,,,,,,30.04,23.92,25.65,1.255852843,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,CON,BLF,RCB,LTB,PLA,NCU,,,,,,,,,,,25.11,57.31,19.05,3.00839895,10.21,7.18,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,ST,SAP,BLF,RCVF,LTB,PLA,NCU,,,,,,,,,,,29.87,57.21,17.19,3.328097731,7.41,5.11,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,HI,ST,BI,BLF,RCB,TOB,PLA,NCU,,,,,,,,,,,18.64,51.22,20.04,2.555888224,5.42,1.78,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,ID,ST,CON,BLF,NFO,STB,PLA,NCU,,,,,,,,,,,12.13,56.54,13.22,4.276853253,5.62,2.09,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CON,BF,NFO,PUNB,PLA,NCU,,,,,,,,,,,6.22,35.62,12.42,2.867954911,3.58,1.32,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,CONBI,BF,NFO,PUNB,PLA,NCU,,,,,,,,,,,34.59,59.06,18.02,3.277469478,9,1.97,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,EV,UNI,BF,NFO,PUNB,PLA,NCU,,,,,,,,,,,4.35,41.72,7.04,5.926136364,3.05,1.06,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDOC,FE,VB,UNI,PBF,NFO,TOB,FTS,NCU,,,,,,,,,,,18.72,45.79,15.11,3.030443415,7.04,1.78,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,DI,UNI,BF,NFO,STB,FTS,NCU,,,,,,,,,,,19.47,46.28,10.02,4.618762475,5.03,4.95,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,CBOFOC,FE,ST,UNI,BLF,NFO,LOB,PLA,DT,,,,,,,,,,,34.44,63.77,14.12,4.516288952,11.65,3.18,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,ID,ST,CONPE,BLF,NFO,SB,PLA,DT,,,,,,,,,,,33.21,70.58,19.17,3.681794471,5.67,2.1,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,VB,CON,BF,NFO,TOB,PLA,DA,,,,,,,,,,,20.63,54.91,18.11,3.032026505,7.28,3.01,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CON,LF,NFO,TOB,PLA,DA,,,,,,,,,,,16.99,56.21,18.17,3.093560815,4.61,1.71,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,ID,EV,CON,BF,NFO,SB,PLA,DA,,,,,,,,,,,5.87,27.43,11.81,2.322607959,3.71,1.18,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,ID,ST,UNI,BF,NFO,PUNB,PLA,DA,,,,,,,,,,,9.77,32.1,13.86,2.316017316,3.51,2.43,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,BI,LF,NFO,PUNB,PLA,DA,,,,,,,,,,,14.25,53.17,12.99,4.093148576,4.21,1.15,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,VB,UNI,PBF,RCVF,LTB,FGTTS,DA,,,,,,,,,,,10.04,50.03,10.86,4.606813996,4.87,3.65,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CON,BF,NFO,LTB,PLA,DAG,,,,,,,,,,,16.24,50.66,19.21,2.637168142,4.1,2.16,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,ID,ST,UNI,BLF,DB,SB,PLA,DAG,,,,,,,,,,,21.44,45.14,18.01,2.506385341,8.9,3.85,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,HI,ST,CON,BLF,NFO,PUNB,PLA,DAG,,,,,,,,,,,88.61,67.4,35.55,1.895921238,11.9,2.94,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,HI,VB,CON,BLF,NFO,LTB,FTS,DAG,,,,,,,,,,,16.22,46.9,16.17,2.9004329,6.11,5.01,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,CON,LF,NFO,LTB,PLA,DATR,,,,,,,,,,,16.42,54.61,16.2,3.370987654,5.12,2.99,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,ID,EV,SAP,LF,RCB,TOB,PLA,DATR,,,,,,,,,,,19.77,52.41,12.73,4.117046347,7.86,2.92,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,BI,BLF,DB,BAB,B,B,,,,,,,,,,,12.45,44.78,19.21,2.331077564,3.81,1.36,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,DI,CON,BLF,DB,BAB,B,B,,,,,,,,,,,23.11,66.51,15.04,4.422207447,8.18,2.31,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,EV,CON,BLF,DB,BAB,B,B,,,,,,,,,,,9.21,42.41,11.87,3.572872789,3.78,2.16,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,UNI,BLF,DB,BAB,B,B,,,,,,,,,,,9.87,39.62,9.1,4.353846154,3.57,1.7,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,ST,UNI,BLF,DB,BAB,B,B,,,,,,,,,,,41.27,67.34,28.15,2.392184725,5.03,2.07,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,VB,CON,NBOL,DB,BAB,B,B,,,,,,,,,,,17.12,56.31,19.48,2.890657084,8.11,3.22,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDOC,FE,ST,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,4.41,29.91,8.9,3.360674157,2.97,1.98,,,,,,,,Breest and Gerken (2008)
Sassenholz (12: UNCATALOGUED),SASS,Sassenholz (FStNr. 82),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,DI,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,12.18,59.61,12.11,4.9223782,5.12,3.73,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Ahrensburgian Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,4.21,29.54,15.82,1.867256637,3.12,,,,,,24.68,24.32,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,9.11,55.12,13.1,4.207633588,5.03,,,,,,32.95,21.36,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,5.24,32.16,10.92,2.945054945,4.58,,,,,,25.01,18.05,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,6.62,41.22,10,4.122,5.02,,,,,,25.1,17.09,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,19.53,41.62,17.66,2.356738392,4.97,,,,,,43.89,27.79,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,3.91,32.13,11.42,2.813485114,3.18,,,,,,18.16,17.96,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,4.91,28.91,9.48,3.049578059,3.96,,,,,,18.77,15.66,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,4.98,33.63,10.42,3.227447217,3.56,,,,,,18.55,16.73,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,3.24,39.65,11.27,3.518189885,4.87,,,,,,27.44,18.72,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,18.31,61.54,16.32,3.770833333,5.9,,,,,,48.14,26.39,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Bromme Point,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,11.1,50.04,15.98,3.131414268,5.2,,,,,,41.55,25.51,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,21.22,58.12,19.67,2.954753432,5.12,,,,,,50.36,30.76,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,16.72,64.12,17.54,3.655644242,5.12,,,,,,44.9,27.7,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Tanged Point,Tanged Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,3.28,32.14,12.04,2.669435216,4.45,,,,,,26.79,19.53,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,6.23,39.16,16.92,2.314420804,2.98,,,,,,25.21,25.89,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.38,36.74,10.43,3.52253116,3.56,,,,,,18.57,16.74,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.92,37.01,9.82,3.768839104,5.11,,,,,,25.09,16.91,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,3.89,32.51,12.04,2.700166113,3.1,,,,,,18.66,18.81,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.55,28.63,12.91,2.217660728,3.56,,,,,,22.98,20.28,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,2.35,26.75,9.33,2.867095391,2.44,,,,,,11.38,14.59,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,10.1,47.2,14.11,3.345145287,6.1,,,,,,43.04,23.44,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,10.21,47.95,11.3,4.243362832,5.98,,,,,,33.79,19.53,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,3.49,40.74,10.98,3.710382514,4.1,,,,,,22.51,17.83,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.83,36.35,8.91,4.079685746,3.12,,,,,,13.9,14.35,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,3.16,30.96,8.7,3.55862069,3.78,,,,,,16.44,14.46,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,5.01,52.15,12.52,4.165335463,3.98,,,,,,24.91,19.94,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,5.89,38.2,11.15,3.426008969,6.32,,,,,,35.23,19.58,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,11.2,43.91,14.72,2.983016304,5.09,,,,,,37.46,23.67,Y,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,4.42,35.97,8.92,4.032511211,5.98,,,,,,26.67,16.38,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,5.45,36.1,10.05,3.592039801,4.92,,,,,,24.72,17.08,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,5.12,34.91,11.67,2.99143102,5.12,,,,,,29.88,19.43,N,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Backed Point,Backed Point (Unclassified),53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,PROXIMAL,7.28,41.15,11.97,3.437761069,4.85,,,,,,29.03,19.67,N,Breest and Gerken (2008)
